Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,No. of contracts  ,Open Int  ,Change in OI  ,Underlying Value  
03-Apr-2023,06-Apr-2023,CE,33500.00,-,-,-,7128.20,-,-,-,40813.05
03-Apr-2023,06-Apr-2023,CE,34000.00,6601.00,6601.00,6601.00,6601.00,1.00,100.00,25.00,40813.05
03-Apr-2023,06-Apr-2023,CE,34500.00,-,-,-,6146.15,-,-,-,40813.05
03-Apr-2023,06-Apr-2023,CE,35000.00,5601.00,5601.00,5601.00,5601.00,1.00,225.00,25.00,40813.05
03-Apr-2023,06-Apr-2023,CE,35500.00,-,-,-,5119.95,-,50.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,36000.00,-,-,-,3930.00,-,100.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,36500.00,4217.30,4217.30,4217.30,4217.30,1.00,50.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,36900.00,-,-,-,3889.20,-,-,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37000.00,3634.00,3709.10,3633.25,3709.10,4.00,625.00,50.00,40813.05
03-Apr-2023,06-Apr-2023,CE,37100.00,-,-,-,3490.35,-,250.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37200.00,-,-,-,3449.40,-,250.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37300.00,-,-,-,3540.70,-,-,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37400.00,-,-,-,2493.75,-,125.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37500.00,-,-,-,3092.75,-,2250.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37600.00,-,-,-,3287.20,-,-,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37700.00,-,-,-,3204.40,-,-,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37800.00,-,-,-,1656.00,-,25.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,37900.00,-,-,-,1988.75,-,25.00,-,40813.05
03-Apr-2023,06-Apr-2023,CE,38000.00,2651.90,2841.50,2578.65,2819.95,1309.00,77350.00,-13400.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38100.00,2630.30,2630.30,2630.30,2630.30,1.00,175.00,-25.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38200.00,2430.00,2490.00,2430.00,2490.00,4.00,1825.00,-25.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38300.00,2315.00,2445.20,2315.00,2428.15,126.00,2875.00,-2850.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38400.00,2233.85,2233.85,2233.85,2233.85,1.00,2250.00,-25.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38500.00,2176.75,2338.00,2073.30,2324.90,664.00,19825.00,-8500.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38600.00,2010.20,2219.20,2010.15,2216.55,34.00,2800.00,-225.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38700.00,1955.60,2121.05,1955.60,2111.10,5.00,6125.00,-75.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38800.00,1833.60,2057.10,1817.25,2025.65,95.00,5575.00,-725.00,40813.05
03-Apr-2023,06-Apr-2023,CE,38900.00,1718.00,1928.25,1718.00,1922.00,25.00,3025.00,-350.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39000.00,1700.00,1855.25,1577.95,1826.60,3028.00,104775.00,-19150.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39100.00,1594.75,1733.40,1509.95,1723.50,370.00,7350.00,-800.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39200.00,1480.00,1636.10,1390.00,1607.35,488.00,21075.00,-1900.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39300.00,1371.00,1546.55,1291.50,1516.80,644.00,29575.00,-4275.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39400.00,1495.00,1495.00,1197.50,1418.65,882.00,49175.00,-3550.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39500.00,1218.20,1353.75,1098.55,1319.50,11874.00,646500.00,-49125.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39600.00,1140.50,1255.65,1006.65,1228.20,5599.00,155300.00,-33375.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39700.00,1031.30,1159.95,916.00,1115.90,7624.00,202700.00,-26150.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39800.00,905.80,1060.05,825.00,1028.35,10931.00,239575.00,-39900.00,40813.05
03-Apr-2023,06-Apr-2023,CE,39900.00,850.45,968.00,738.50,935.80,29479.00,210025.00,-58200.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40000.00,715.15,872.25,654.00,838.45,137606.00,458525.00,-199400.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40100.00,660.00,780.00,575.25,748.75,50619.00,121700.00,-51800.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40200.00,599.95,691.10,498.70,660.55,171405.00,322950.00,-425.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40300.00,510.00,604.70,428.55,573.95,338391.00,313700.00,-84450.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40400.00,440.00,522.70,362.25,490.15,613663.00,312150.00,-165000.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40500.00,400.90,444.00,301.45,414.10,2774874.00,1134725.00,-549650.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40600.00,297.00,373.15,246.20,343.30,2996867.00,837575.00,-149100.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40700.00,270.00,307.20,196.50,278.50,3447842.00,1116475.00,112850.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40800.00,222.00,247.50,153.65,221.05,2741018.00,1726525.00,863050.00,40813.05
03-Apr-2023,06-Apr-2023,CE,40900.00,188.00,202.65,117.40,171.60,1584800.00,1049500.00,417550.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41000.00,146.20,155.95,88.50,128.30,2276666.00,2225350.00,782975.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41100.00,114.55,124.55,65.40,93.35,1155891.00,935575.00,357550.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41200.00,90.00,99.55,47.80,66.50,1200415.00,1936850.00,594350.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41300.00,80.00,91.00,34.70,46.00,1016583.00,1849025.00,448550.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41400.00,55.00,58.25,25.25,31.15,887192.00,1658900.00,631300.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41500.00,39.85,44.40,17.70,21.00,1317893.00,1831400.00,523600.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41600.00,30.10,33.95,11.65,14.30,556367.00,736775.00,345425.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41700.00,18.00,26.20,7.75,9.75,439285.00,693300.00,352725.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41800.00,18.80,20.45,5.55,6.85,425736.00,708775.00,298600.00,40813.05
03-Apr-2023,06-Apr-2023,CE,41900.00,14.70,17.30,4.30,5.20,297379.00,412300.00,129850.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42000.00,10.00,15.00,3.60,4.20,700491.00,2209450.00,674000.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42100.00,7.75,11.30,2.70,3.25,230750.00,346025.00,133875.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42200.00,5.10,10.85,2.20,2.60,163304.00,360400.00,76600.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42300.00,5.05,8.15,1.95,2.25,133848.00,279975.00,61700.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42400.00,3.85,7.20,1.75,2.00,103186.00,213000.00,78825.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42500.00,4.55,5.60,1.70,1.95,328675.00,1325725.00,288750.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42600.00,4.00,5.10,1.55,1.75,66414.00,90575.00,23625.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42700.00,4.00,4.60,1.30,1.50,54409.00,138025.00,38875.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42800.00,3.75,4.25,1.30,1.45,48729.00,164800.00,94975.00,40813.05
03-Apr-2023,06-Apr-2023,CE,42900.00,2.00,3.70,1.20,1.30,37383.00,88750.00,47025.00,40813.05
03-Apr-2023,06-Apr-2023,CE,43000.00,2.90,3.05,1.20,1.30,228286.00,1031225.00,-204975.00,40813.05
03-Apr-2023,06-Apr-2023,CE,43100.00,3.00,3.05,1.15,1.25,30748.00,37050.00,20875.00,40813.05
03-Apr-2023,06-Apr-2023,CE,43200.00,2.85,2.85,1.15,1.30,27824.00,38500.00,17550.00,40813.05
03-Apr-2023,06-Apr-2023,CE,43300.00,2.65,2.65,1.00,1.15,35708.00,64025.00,32000.00,40813.05
03-Apr-2023,06-Apr-2023,CE,43400.00,2.65,2.65,0.95,1.15,27311.00,31275.00,9850.00,40813.05
03-Apr-2023,06-Apr-2023,CE,43500.00,2.40,2.45,0.95,1.05,127250.00,481750.00,11925.00,40813.05
03-Apr-2023,06-Apr-2023,CE,43600.00,2.60,2.60,0.90,1.05,25266.00,32600.00,15300.00,40813.05
03-Apr-2023,06-Apr-2023,CE,44000.00,2.25,2.35,0.80,0.90,101601.00,342650.00,14625.00,40813.05
03-Apr-2023,06-Apr-2023,CE,44500.00,1.90,2.30,0.80,0.95,53698.00,73200.00,-10775.00,40813.05
03-Apr-2023,06-Apr-2023,CE,45000.00,1.70,2.30,0.75,0.80,87615.00,381500.00,204975.00,40813.05
03-Apr-2023,06-Apr-2023,CE,45500.00,1.85,2.35,0.80,0.90,37930.00,67700.00,1500.00,40813.05
03-Apr-2023,06-Apr-2023,CE,46000.00,1.65,2.25,0.70,0.80,86290.00,190350.00,28475.00,40813.05
03-Apr-2023,06-Apr-2023,CE,46500.00,1.65,2.30,0.65,0.75,255411.00,890425.00,136175.00,40813.05
03-Apr-2023,13-Apr-2023,CE,33500.00,-,-,-,7993.10,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,34000.00,-,-,-,7498.45,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,34500.00,-,-,-,7005.15,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,35000.00,-,-,-,6514.00,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,35500.00,-,-,-,6026.15,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,36000.00,-,-,-,5543.10,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,36500.00,-,-,-,5066.75,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,36900.00,-,-,-,3934.40,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37000.00,3483.95,3851.50,3483.95,3851.50,2.00,225.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37100.00,-,-,-,3755.40,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37200.00,-,-,-,2450.00,-,25.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37300.00,-,-,-,4324.45,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37400.00,-,-,-,4233.85,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37500.00,-,-,-,2401.00,-,25.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37600.00,-,-,-,4054.40,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37700.00,-,-,-,3965.55,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37800.00,-,-,-,3877.40,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,37900.00,-,-,-,3789.85,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38000.00,2710.00,2875.00,2658.20,2849.80,34.00,500.00,500.00,40813.05
03-Apr-2023,13-Apr-2023,CE,38100.00,-,-,-,2459.80,-,75.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38200.00,-,-,-,2340.85,-,150.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38300.00,-,-,-,1540.50,-,175.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38400.00,2350.50,2360.95,2350.50,2360.95,5.00,750.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38500.00,2216.00,2390.00,2193.00,2390.00,85.00,3400.00,450.00,40813.05
03-Apr-2023,13-Apr-2023,CE,38600.00,2137.30,2137.30,2137.30,2137.30,1.00,900.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38700.00,-,-,-,2047.30,-,1500.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38800.00,2020.70,2020.70,2020.70,2020.70,1.00,11750.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,38900.00,1856.75,1991.80,1842.50,1991.80,9.00,1225.00,-50.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39000.00,1794.90,1909.15,1703.25,1894.15,121.00,6775.00,450.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39100.00,1652.05,1652.05,1652.05,1652.05,2.00,3625.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,39200.00,1525.00,1725.00,1525.00,1725.00,9.00,2325.00,-75.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39300.00,1535.20,1633.75,1460.00,1602.05,126.00,3450.00,800.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39400.00,1350.00,1461.10,1350.00,1460.40,9.00,4150.00,-25.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39500.00,1352.95,1437.00,1236.75,1409.05,931.00,18725.00,475.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39600.00,1222.00,1341.75,1177.60,1313.85,516.00,7550.00,-3625.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39700.00,1150.00,1250.90,1067.40,1222.95,432.00,8850.00,-2925.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39800.00,1044.00,1191.40,1001.00,1142.15,505.00,9950.00,-550.00,40813.05
03-Apr-2023,13-Apr-2023,CE,39900.00,990.00,1084.45,908.45,1069.35,289.00,9875.00,150.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40000.00,919.35,1004.70,829.40,982.35,4040.00,58200.00,-9950.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40100.00,808.05,922.55,758.60,897.40,716.00,6500.00,1850.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40200.00,755.95,840.15,692.15,820.90,1432.00,18200.00,575.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40300.00,695.85,760.00,626.10,745.15,2304.00,14000.00,-1225.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40400.00,562.00,691.75,558.70,665.75,2897.00,14600.00,-4750.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40500.00,551.20,626.70,495.00,601.80,36386.00,187125.00,51775.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40600.00,535.75,559.00,438.15,534.95,29771.00,48075.00,-23750.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40700.00,500.00,500.00,383.55,472.90,33877.00,67450.00,11750.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40800.00,433.15,437.95,333.65,416.00,28317.00,117675.00,81725.00,40813.05
03-Apr-2023,13-Apr-2023,CE,40900.00,374.85,380.75,288.00,361.70,13769.00,56900.00,28075.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41000.00,307.90,330.00,244.30,312.05,55273.00,319125.00,153250.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41100.00,267.95,281.25,206.80,265.45,7720.00,36525.00,17775.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41200.00,226.85,241.05,173.50,222.75,15880.00,89550.00,67525.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41300.00,186.45,201.55,143.65,186.35,7691.00,50175.00,32900.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41400.00,157.15,168.45,118.55,153.70,10351.00,55975.00,37250.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41500.00,130.50,144.40,96.90,126.20,50630.00,292325.00,148750.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41600.00,118.55,118.55,78.90,101.85,10422.00,66150.00,36675.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41700.00,92.30,104.95,63.40,81.70,15975.00,100700.00,73325.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41800.00,86.85,86.85,51.85,65.60,12411.00,90525.00,73800.00,40813.05
03-Apr-2023,13-Apr-2023,CE,41900.00,56.80,60.20,42.75,52.45,6641.00,38400.00,38400.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42000.00,58.85,63.65,35.65,42.35,53144.00,246475.00,124825.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42100.00,45.65,46.60,29.20,33.50,5594.00,31875.00,26400.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42200.00,154.80,154.80,24.00,26.65,5839.00,35300.00,35275.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42300.00,127.10,127.10,20.05,21.60,3460.00,26175.00,26175.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42400.00,23.70,29.55,16.25,17.30,3913.00,19500.00,14400.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42500.00,23.05,27.10,11.15,13.80,37170.00,308150.00,169000.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42600.00,96.10,96.10,10.60,11.80,2497.00,22375.00,22350.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42700.00,-,-,-,782.10,-,-,-,40813.05
03-Apr-2023,13-Apr-2023,CE,42800.00,49.80,49.80,8.70,9.35,888.00,9950.00,9475.00,40813.05
03-Apr-2023,13-Apr-2023,CE,42900.00,14.20,15.75,7.10,8.45,3371.00,11450.00,4050.00,40813.05
03-Apr-2023,13-Apr-2023,CE,43000.00,13.75,14.25,6.70,7.75,32498.00,230050.00,117550.00,40813.05
03-Apr-2023,13-Apr-2023,CE,43100.00,-,-,-,63.30,-,25.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,43200.00,-,-,-,8.70,-,650.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,43300.00,-,-,-,116.55,-,175.00,-,40813.05
03-Apr-2023,13-Apr-2023,CE,43500.00,9.00,9.00,4.55,4.80,9354.00,49300.00,28125.00,40813.05
03-Apr-2023,13-Apr-2023,CE,44000.00,5.55,5.75,3.30,3.45,16397.00,193175.00,124675.00,40813.05
03-Apr-2023,13-Apr-2023,CE,44500.00,4.75,4.75,3.00,3.10,1452.00,6725.00,-425.00,40813.05
03-Apr-2023,13-Apr-2023,CE,45000.00,4.50,4.55,2.90,3.05,1210.00,15850.00,6900.00,40813.05
03-Apr-2023,13-Apr-2023,CE,45500.00,3.90,3.90,2.60,2.60,42.00,1375.00,-200.00,40813.05
03-Apr-2023,13-Apr-2023,CE,46000.00,3.00,3.80,2.35,2.50,1858.00,33875.00,27950.00,40813.05
03-Apr-2023,13-Apr-2023,CE,46500.00,2.85,3.45,2.30,2.40,2613.00,77650.00,27100.00,40813.05
03-Apr-2023,20-Apr-2023,CE,33500.00,-,-,-,5885.40,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,34000.00,-,-,-,5400.70,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,34500.00,-,-,-,4922.45,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,35000.00,-,-,-,4453.10,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,35500.00,-,-,-,3995.55,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,36000.00,-,-,-,3553.15,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,36500.00,-,-,-,3129.40,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,36900.00,-,-,-,2806.20,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37000.00,-,-,-,2727.80,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37100.00,-,-,-,2650.45,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37200.00,-,-,-,2574.15,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37300.00,-,-,-,2498.95,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37400.00,-,-,-,2426.20,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37500.00,-,-,-,2353.05,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37600.00,-,-,-,2279.45,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37700.00,-,-,-,2208.75,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37800.00,-,-,-,2139.25,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,37900.00,-,-,-,2071.00,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38000.00,-,-,-,2003.90,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38100.00,-,-,-,1938.10,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38200.00,-,-,-,1873.50,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38300.00,-,-,-,1810.20,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38400.00,-,-,-,1748.15,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38500.00,-,-,-,1627.80,-,625.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38600.00,-,-,-,1628.00,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38700.00,-,-,-,1569.85,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38800.00,-,-,-,1513.00,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,38900.00,-,-,-,1850.00,-,100.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,39000.00,-,-,-,1840.00,-,1875.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,39100.00,-,-,-,1260.55,-,350.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,39200.00,-,-,-,1230.00,-,1100.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,39300.00,-,-,-,1149.60,-,575.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,39400.00,-,-,-,978.70,-,400.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,39500.00,1410.00,1499.40,1386.45,1499.00,81.00,4950.00,-1525.00,40813.05
03-Apr-2023,20-Apr-2023,CE,39600.00,1194.00,1194.00,1194.00,1194.00,1.00,525.00,-25.00,40813.05
03-Apr-2023,20-Apr-2023,CE,39700.00,1360.20,1360.20,1360.20,1360.20,1.00,2975.00,-25.00,40813.05
03-Apr-2023,20-Apr-2023,CE,39800.00,-,-,-,1085.40,-,475.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,39900.00,-,-,-,971.70,-,150.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,40000.00,1030.00,1142.80,989.40,1124.15,66.00,4100.00,-1025.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40100.00,995.65,995.65,890.50,938.15,24.00,350.00,50.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40200.00,927.15,969.00,833.45,969.00,36.00,725.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,40300.00,800.00,894.40,800.00,886.70,26.00,450.00,-450.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40400.00,782.75,831.75,725.45,816.00,95.00,925.00,575.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40500.00,713.90,772.00,656.00,749.40,636.00,6000.00,1600.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40600.00,688.75,708.55,600.00,690.70,513.00,1975.00,1700.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40700.00,606.10,647.30,548.80,626.00,595.00,1725.00,1600.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40800.00,610.00,646.10,499.30,569.80,373.00,5475.00,5475.00,40813.05
03-Apr-2023,20-Apr-2023,CE,40900.00,617.00,617.00,617.00,617.00,1.00,25.00,25.00,40813.05
03-Apr-2023,20-Apr-2023,CE,41000.00,525.90,526.00,388.30,455.60,944.00,11825.00,3125.00,40813.05
03-Apr-2023,20-Apr-2023,CE,41100.00,-,-,-,560.25,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,41200.00,-,-,-,533.15,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,41300.00,-,-,-,398.55,-,50.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,41400.00,-,-,-,483.75,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,41500.00,-,-,-,459.85,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,41600.00,-,-,-,435.25,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,41700.00,372.85,372.85,180.50,218.60,7.00,175.00,75.00,40813.05
03-Apr-2023,20-Apr-2023,CE,41800.00,-,-,-,391.85,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,41900.00,327.90,327.90,327.90,327.90,5.00,150.00,125.00,40813.05
03-Apr-2023,20-Apr-2023,CE,42000.00,120.00,130.00,85.00,108.80,1499.00,14250.00,12300.00,40813.05
03-Apr-2023,20-Apr-2023,CE,42100.00,98.30,99.15,79.35,91.45,92.00,1325.00,625.00,40813.05
03-Apr-2023,20-Apr-2023,CE,42200.00,-,-,-,315.50,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,42300.00,-,-,-,203.80,-,25.00,-,40813.05
03-Apr-2023,20-Apr-2023,CE,42400.00,-,-,-,282.15,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,42500.00,57.55,59.75,42.25,47.30,859.00,12600.00,5575.00,40813.05
03-Apr-2023,20-Apr-2023,CE,42600.00,153.05,153.05,38.80,38.90,24.00,550.00,550.00,40813.05
03-Apr-2023,20-Apr-2023,CE,42700.00,143.25,143.25,32.20,35.35,80.00,1575.00,1575.00,40813.05
03-Apr-2023,20-Apr-2023,CE,42800.00,-,-,-,224.20,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,42900.00,-,-,-,211.40,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,43000.00,27.05,40.00,20.25,22.85,1805.00,20125.00,4350.00,40813.05
03-Apr-2023,20-Apr-2023,CE,43100.00,-,-,-,187.60,-,-,-,40813.05
03-Apr-2023,20-Apr-2023,CE,43500.00,17.50,22.45,12.60,14.85,248.00,6650.00,1175.00,40813.05
03-Apr-2023,20-Apr-2023,CE,44000.00,15.50,21.00,10.35,11.15,1216.00,24575.00,18450.00,40813.05
03-Apr-2023,20-Apr-2023,CE,44500.00,39.90,39.90,7.35,8.75,159.00,2175.00,1550.00,40813.05
03-Apr-2023,20-Apr-2023,CE,45000.00,7.85,11.00,5.65,7.90,63.00,1025.00,350.00,40813.05
03-Apr-2023,20-Apr-2023,CE,45500.00,7.25,7.25,6.00,6.70,26.00,1025.00,50.00,40813.05
03-Apr-2023,20-Apr-2023,CE,46000.00,7.60,7.60,6.45,6.45,15.00,625.00,300.00,40813.05
03-Apr-2023,20-Apr-2023,CE,46500.00,8.90,8.90,8.90,8.90,7.00,175.00,175.00,40813.05
03-Apr-2023,27-Apr-2023,CE,33500.00,7450.00,7450.00,7450.00,7450.00,1.00,1400.00,25.00,40813.05
03-Apr-2023,27-Apr-2023,CE,34000.00,6800.00,6950.00,6800.00,6937.50,28.00,25300.00,-400.00,40813.05
03-Apr-2023,27-Apr-2023,CE,34500.00,-,-,-,6175.50,-,6525.00,-,40813.05
03-Apr-2023,27-Apr-2023,CE,35000.00,5850.05,5999.95,5792.20,5964.50,85.00,35825.00,-450.00,40813.05
03-Apr-2023,27-Apr-2023,CE,35500.00,5249.00,5300.00,5249.00,5300.00,2.00,6775.00,25.00,40813.05
